id	MC	deltaT	negativeEvent	intervention	interactions	Interested	Joyful	Determined	Calm	Lively	Enthusiastic	Relaxed	Cheerful	Content	Energetic	Upset	Gloomy	Sluggish	Anxious	Bored	Irritated	Nervous	Listless	classi
21	1	1,56	66	0	1	57	37	60	8	55	63	45	48	77	83	66	21	29	38	7	74	73	12	1
21	1	1,94	71	0	0	54	66	6	72	64	50	57	86	96	68	76	49	35	45	70	22	60	21	1
21	1	1,19	70	0	1	74	31	48	49	75	47	38	55	28	39	93	84	42	70	57	30	42	21	1
21	1	0,420000000000002	60	0	1	60	53	35	29	66	64	62	78	67	57	75	42	31	34	44	53	88	32	1
21	3	1,71	53	0	1	87	85	85	87	74	69	79	80	74	81	39	26	50	42	43	35	27	42	3
21	1	1,11	54	0	0	69	36	28	62	83	48	40	92	47	62	32	27	82	24	61	40	47	37	1
21	1	0,41	62	0	0	37	59	70	46	64	77	65	83	44	63	54	56	32	58	20	58	15	41	1
21	2	8,77000000000001	70	0	1	50	24	22	33	25	38	39	41	30	29	50	23	35	37	49	55	45	49	2
21	2	0,399999999999999	71	0	0	61	54	47	22	46	52	26	32	41	22	49	47	9	51	19	51	46	55	2
21	2	0,490000000000002	42	0	0	65	58	63	50	51	37	91	74	48	62	14	3	25	4	7	10	18	35	2
21	1	1,55	62	0	0	40	41	39	41	30	92	32	90	66	62	70	66	38	47	60	48	49	64	1
21	1	0,549999999999997	75	0	1	32	68	70	24	43	45	58	71	56	32	71	32	6	7	22	50	44	36	1
21	1	0,439999999999998	65	0	1	40	95	57	35	99	57	91	83	65	63	84	43	51	52	42	47	50	75	1
21	1	0,579999999999998	58	0	1	74	52	53	42	76	38	43	84	48	40	39	38	64	32	49	48	80	43	1
21	1	3,46999999999999	68	0	0	32	23	63	38	51	23	51	60	23	40	64	63	40	49	2	52	100	7	1
21	1	0,490000000000002	47	0	1	58	46	22	14	82	10	19	63	62	55	85	68	53	60	41	56	63	73	1
21	1	0,460000000000001	30	0	1	56	70	55	58	42	78	62	91	55	55	33	81	97	35	95	35	26	62	1
21	1	0,420000000000002	52	0	1	64	67	85	73	64	90	90	82	83	71	33	26	5	26	21	74	40	11	1
21	3	0,909999999999997	30	0	1	59	67	63	63	56	71	59	72	68	86	22	15	14	20	18	21	23	31	3
21	3	0,469999999999999	23	0	1	56	55	45	42	48	56	55	57	62	64	1	10	24	7	11	21	19	15	3
21	1	2,8	30	0	1	71	44	78	65	87	55	59	14	34	42	31	39	45	60	8	59	22	18	1
21	1	2,53000000000001	48	0	1	47	91	79	42	49	61	81	89	59	72	28	28	26	43	27	48	60	32	1
21	1	0,520000000000003	39	0	1	41	55	13	61	9	69	49	43	43	54	45	52	36	54	48	24	59	52	1
21	1	3	33	0	0	60	40	48	35	47	60	71	40	29	39	65	60	10	51	25	52	71	38	1
21	1	1,09	51	0	1	59	67	54	38	36	78	24	71	83	80	32	9	52	29	12	27	49	28	1
21	1	0,600000000000001	40	0	1	72	51	89	22	63	80	88	60	40	29	44	25	22	52	1	26	87	2	1
21	1	0,479999999999997	38	0	1	32	70	76	54	24	49	36	55	62	30	11	57	6	43	46	43	20	54	1
22	3	0	52	0	1	62	76	72	71	73	69	55	60	75	62	44	45	48	32	46	48	62	41	3
22	1	0,49	51	0	1	75	78	37	44	74	86	79	69	51	64	47	56	14	48	41	53	77	58	1
22	1	0,58	24	0	1	54	29	23	38	83	43	27	45	9	44	83	64	53	76	35	49	94	20	1
22	3	1,32	41	0	1	57	69	74	66	72	56	86	75	54	60	27	21	29	46	29	20	24	40	2
22	1	1,08	47	0	1	68	39	25	17	54	78	76	47	88	87	35	56	30	47	52	38	42	59	1
22	1	0,57	40	0	1	34	39	35	60	66	37	57	17	49	62	43	55	14	39	37	37	38	28	1
22	2	1,92	47	0	1	48	55	57	64	53	50	77	55	65	66	71	62	66	75	50	59	55	53	2
22	1	1,37	12	0	1	25	33	67	50	36	44	15	32	12	42	48	45	16	12	62	38	61	4	1
22	1	3,97	50	0	1	29	48	83	77	68	70	34	83	64	67	26	5	49	36	33	37	47	26	1
22	1	0,43	74	0	0	27	52	69	14	19	71	49	74	46	73	16	69	63	82	47	49	61	59	1
22	1	1,84	47	0	1	60	50	32	54	75	59	33	65	50	57	48	56	83	56	82	58	54	93	1
22	1	1,12	58	0	1	48	52	35	34	59	70	50	29	60	69	35	31	28	49	56	42	53	68	1
22	1	0,44	37	0	1	80	62	26	31	44	70	46	49	53	45	32	14	57	87	16	71	52	49	1
22	1	0,540000000000001	52	0	1	47	56	41	25	47	24	44	47	36	58	50	46	64	33	12	52	66	46	1
22	1	1,95	48	0	1	19	45	44	67	44	66	42	49	50	99	57	54	27	59	30	58	69	47	1
22	1	3,67	31	0	0	84	55	95	90	46	69	38	70	69	83	52	22	24	66	32	51	18	31	1
22	1	1,11	51	0	1	82	53	63	34	30	44	74	27	40	27	17	48	49	31	17	43	27	30	1
22	1	1,99	49	0	1	66	70	34	30	61	77	51	37	72	89	45	58	95	56	56	85	55	40	1
22	1	2,11	39	0	1	60	66	97	45	58	73	84	100	52	49	58	8	3	35	4	39	47	7	1
22	1	0,600000000000001	38	0	1	64	47	19	35	48	45	33	39	76	62	61	24	50	21	66	46	58	23	1
22	1	0,940000000000001	42	0	1	65	76	79	70	68	75	94	88	69	83	41	14	7	53	12	52	62	5	1
22	1	5,32	50	0	1	27	60	8	41	2	51	53	25	23	26	40	64	18	19	24	25	42	30	1
22	1	1,43	47	0	1	55	29	8	10	65	50	34	53	46	22	67	64	65	93	41	51	63	70	1
22	1	0,539999999999999	27	0	1	59	29	43	62	47	58	59	22	15	18	17	30	71	15	57	38	21	52	1
22	1	2,99	64	0	1	23	70	22	97	50	51	81	46	72	26	42	59	30	19	53	42	35	38	1
22	1	3,09	53	0	1	37	16	51	67	7	31	33	34	23	62	3	13	30	22	44	23	15	48	1
22	1	0,409999999999997	44	0	0	55	20	63	32	78	52	57	66	68	74	65	90	65	62	56	86	79	87	1
22	1	3,85	33	0	0	53	58	24	14	38	33	27	36	7	33	51	66	44	83	84	64	52	79	1
22	3	0,509999999999998	58	0	0	61	51	55	59	55	62	44	70	56	54	19	17	29	26	4	22	23	27	3
22	1	3,05	64	0	0	87	46	33	49	47	19	19	34	51	49	47	23	23	48	0	44	11	26	1
22	2	0,490000000000002	76	0	1	37	58	42	59	63	48	59	43	41	63	39	36	35	27	2	22	24	11	2
22	2	1,03	54	0	1	55	43	56	50	55	59	50	54	56	57	79	76	56	63	18	71	72	42	2
22	1	4,35	40	0	1	31	15	17	10	45	52	56	24	11	64	74	72	53	57	55	22	61	39	1
22	1	0,549999999999997	38	0	1	63	71	43	12	28	35	54	82	55	61	80	27	30	42	50	63	89	10	1
22	1	0,579999999999998	36	0	1	31	12	45	56	46	9	46	26	64	67	91	38	21	65	39	57	81	36	1
22	1	0,960000000000001	44	0	0	13	36	49	40	37	7	29	41	37	33	17	36	35	60	31	33	50	27	1
23	1	0	39	0	1	65	56	59	25	84	81	64	70	94	81	60	58	72	85	48	66	53	54	1
23	1	7,52	50	0	0	56	45	35	80	37	29	63	48	83	92	37	51	54	22	97	35	32	52	1
23	1	0,5	25	0	1	46	34	69	73	76	42	53	57	59	59	45	58	59	48	43	56	68	50	2
23	1	0,4	48	0	0	71	79	74	81	42	61	67	81	51	58	30	67	14	31	14	60	65	15	1
23	1	0,41	67	0	1	97	100	97	76	71	79	64	77	95	89	62	21	19	43	1	50	30	3	1
23	1	0,56	42	0	0	3	70	80	30	39	28	33	52	24	32	39	61	6	71	32	49	31	56	1
23	3	0,5	15	0	0	54	70	54	72	62	67	62	70	68	77	30	27	18	13	28	30	21	20	3
23	2	0,49	54	0	0	58	51	43	47	59	65	34	36	66	37	20	51	43	27	43	22	55	25	1
23	2	0,43	41	0	0	53	80	84	25	73	86	40	67	92	72	80	68	23	82	66	88	75	60	2
23	2	3,62	42	0	1	56	50	45	92	49	49	100	43	48	41	37	33	78	42	37	30	43	39	2
23	2	0,51	43	0	1	40	51	31	46	51	33	58	65	25	48	43	43	38	36	41	33	30	32	2
23	1	1,1	77	0	0	43	26	79	39	86	54	33	38	50	48	2	43	17	29	25	15	33	33	1
23	1	0,59	59	0	0	8	39	13	67	21	25	5	14	28	22	65	41	8	27	37	43	31	55	1
23	1	0,530000000000001	55	0	1	98	41	97	67	38	35	68	48	51	40	46	9	28	48	49	44	65	19	1
23	1	1,08	37	0	0	35	31	2	26	59	38	30	83	89	36	75	65	62	14	80	54	20	75	1
23	3	0,41	59	0	0	48	69	60	44	65	68	89	51	54	63	33	34	40	38	26	29	50	38	2
23	3	0,489999999999998	35	0	1	49	47	50	53	55	41	38	57	43	75	17	18	20	19	31	21	32	13	3
23	1	4,81	65	0	0	42	61	5	42	27	24	26	11	44	17	39	78	66	54	91	8	17	79	1
23	3	0,460000000000001	22	0	0	49	31	52	54	58	44	48	45	45	34	25	20	15	22	35	33	34	15	3
23	3	2,09	45	0	1	94	93	84	92	82	83	87	78	81	97	19	20	26	28	34	29	24	24	3
23	1	1,63	72	0	0	55	47	26	20	35	29	49	59	24	24	20	66	33	68	44	51	45	47	1
23	1	0,510000000000002	17	0	1	30	14	10	96	13	21	31	41	15	44	58	67	97	47	44	22	60	57	1
23	1	1,55	57	0	1	66	61	84	44	100	58	87	61	64	41	45	27	26	62	35	42	61	32	1
23	1	1,01	32	0	1	13	57	44	19	42	43	44	42	54	42	52	43	29	71	45	60	22	24	1
23	1	0,889999999999997	61	0	0	56	26	92	73	36	49	71	54	85	56	41	53	27	53	40	41	42	38	1
23	1	0,5	53	0	1	50	67	18	19	44	21	43	82	64	70	46	83	67	37	57	55	42	86	1
23	1	2,17999999999999	32	0	1	55	47	52	54	29	47	22	40	70	18	31	21	34	47	17	64	52	58	1
23	1	0,520000000000003	90	0	1	46	26	51	49	29	21	41	36	41	63	9	38	31	11	36	38	21	67	1
23	1	0,590000000000003	74	0	1	35	41	12	62	44	55	27	23	33	13	14	69	85	46	66	41	45	74	1
23	1	0,409999999999997	60	0	1	37	54	56	53	63	43	55	35	36	38	46	14	6	24	16	42	31	47	1
23	1	0,439999999999998	52	0	1	9	53	18	45	58	10	37	57	12	21	37	21	93	33	53	14	17	72	1
23	1	0,890000000000001	78	0	0	74	77	52	80	47	74	60	93	55	74	53	50	76	14	91	15	7	48	1
23	1	3,10999999999999	50	0	0	92	37	71	51	78	75	56	80	49	82	60	51	40	40	41	26	26	52	1
23	1	2,48999999999999	83	0	0	34	16	10	21	39	25	3	33	42	34	80	74	61	79	65	42	48	56	1
23	1	0,530000000000001	33	0	1	34	45	27	22	60	46	10	26	30	13	66	82	55	41	76	49	77	33	1
23	3	1,09	50	0	1	48	28	45	45	34	39	33	50	41	44	58	65	54	56	63	67	61	64	3
23	1	1,89	36	0	0	76	58	77	59	68	53	92	41	62	54	44	27	12	62	46	54	18	14	1
23	1	0,420000000000002	50	0	0	8	35	45	15	48	19	20	28	33	16	68	46	13	52	60	67	64	58	1
23	1	0,990000000000002	48	0	1	68	82	54	49	99	84	59	73	72	81	84	24	19	69	26	76	55	10	1
23	1	0,439999999999998	41	0	1	45	56	47	41	20	68	43	52	59	47	45	31	33	50	50	40	25	52	1
23	2	0,549999999999997	48	0	0	58	59	32	61	37	40	51	26	31	60	15	16	50	30	24	23	38	1	2
23	2	0,43	40	0	1	56	96	68	69	62	78	62	86	62	66	43	52	51	44	38	44	69	33	2
23	1	4,02	35	0	1	69	61	66	57	65	97	37	53	63	63	17	28	19	48	11	48	43	26	1
23	1	0,549999999999997	56	0	1	53	57	98	78	63	75	85	52	61	57	19	36	7	16	19	30	36	44	1
23	2	1,63	60	0	1	51	61	42	32	41	63	40	70	66	60	48	36	27	50	38	61	48	44	2
23	2	1	31	0	0	95	93	86	58	97	81	74	98	71	77	29	18	34	30	14	32	26	10	2
23	2	0,520000000000003	59	0	0	66	25	57	39	39	63	28	43	50	42	70	65	35	60	26	50	49	50	2
23	2	0,549999999999997	32	0	1	57	16	36	51	43	40	71	41	45	33	35	21	29	32	23	21	24	32	2
24	1	0	35	0	1	35	59	54	29	73	58	50	35	35	50	54	48	39	63	25	54	33	66	1
24	3	2,81	43	0	0	77	65	73	76	83	74	82	79	72	73	16	12	19	22	30	26	24	27	3
24	1	1,05	45	0	0	44	40	35	43	20	38	43	21	18	17	66	99	64	47	67	63	71	52	1
24	1	0,53	48	0	1	29	67	57	17	49	43	31	23	48	30	75	27	54	56	42	34	50	58	1
24	1	3,11	53	0	0	76	87	64	59	78	76	67	67	79	63	47	40	47	72	48	75	78	55	1
24	1	2,46	56	0	1	72	33	60	43	11	28	21	50	60	28	61	19	25	55	43	49	91	21	1
24	1	0,41	66	0	1	72	73	93	71	85	49	27	37	96	69	45	12	39	29	10	25	21	41	1
24	1	0,94	68	0	1	41	33	56	25	36	35	6	3	25	21	46	40	58	38	53	48	80	35	1
24	2	1,08	33	0	0	45	50	56	46	53	41	53	43	31	25	29	27	10	25	23	14	36	25	2
24	1	0,4	45	0	0	19	35	41	46	41	36	29	68	35	52	39	41	48	39	43	44	16	29	1
24	3	0,44	78	0	1	66	69	65	76	72	66	68	54	63	75	9	20	21	44	21	23	19	20	3
24	3	1,01	51	0	1	46	34	65	49	53	54	57	53	53	58	18	16	18	5	10	18	18	13	3
24	3	0,450000000000001	51	0	1	62	74	67	70	69	75	66	64	71	61	3	16	14	21	6	9	7	15	3
24	3	0,449999999999999	59	0	1	51	40	52	51	38	57	39	52	43	54	35	19	40	39	30	32	41	41	3
24	3	0,460000000000001	69	0	0	45	32	42	44	45	43	41	42	44	26	56	58	68	72	62	53	54	61	3
24	1	1,95	49	0	1	50	46	27	51	33	49	58	47	32	63	57	53	71	49	98	51	47	77	1
24	1	3,98	76	0	1	57	71	64	80	68	85	82	40	93	100	10	44	33	22	33	26	4	63	1
24	2	0,449999999999999	61	0	1	42	32	32	12	50	30	24	39	52	52	22	33	12	37	34	14	34	13	2
24	1	0,449999999999999	93	0	1	80	30	79	42	66	75	36	59	90	87	50	52	70	43	37	81	67	41	1
24	3	0,510000000000002	61	0	1	35	46	58	53	38	49	54	57	60	43	23	36	24	24	21	9	20	32	3
24	2	1,96	31	0	0	66	37	48	31	53	28	27	43	50	32	22	54	27	28	27	55	43	23	2
24	1	0,969999999999999	50	0	1	38	60	56	6	35	45	34	67	53	70	73	77	32	97	58	88	73	53	2
24	1	1	56	0	1	83	66	45	50	76	80	85	73	89	84	20	34	54	10	87	56	42	76	1
24	3	1,39	53	0	1	56	72	69	59	57	62	51	59	63	53	3	27	9	14	21	25	15	23	3
24	3	0,449999999999999	59	0	1	47	50	45	50	50	45	49	41	30	46	15	12	20	18	18	4	20	16	3
24	2	0,559999999999999	58	0	1	57	45	52	12	28	41	28	54	36	37	51	42	34	55	37	49	48	60	2
24	1	2,67	59	0	0	81	82	75	73	88	43	64	40	33	49	47	53	6	39	23	60	74	7	1
24	3	0,5	80	0	1	65	58	65	54	65	69	66	64	60	71	17	22	11	17	22	25	12	15	3
24	2	0,479999999999997	55	0	1	25	24	12	44	4	14	42	48	25	18	50	35	36	29	31	9	12	40	1
24	1	3,64000000000001	47	0	1	29	39	28	54	37	48	42	33	38	18	48	42	64	2	47	62	52	68	1
24	2	0,590000000000003	33	0	1	71	67	67	81	68	77	82	59	70	83	36	14	16	24	13	25	33	17	3
24	2	0,539999999999999	26	0	1	72	74	69	72	58	62	81	54	77	69	2	29	42	50	29	12	41	20	2
24	1	0,960000000000001	41	0	1	81	90	70	57	74	73	65	93	61	81	17	33	23	56	14	70	57	34	1
24	3	1,7	57	0	1	45	48	53	43	57	45	46	38	47	55	29	38	29	39	30	43	39	36	3
24	3	0,590000000000003	57	0	1	37	31	33	32	36	44	50	47	39	44	38	45	42	50	49	56	50	47	3
24	3	1,47	58	0	1	77	67	69	64	65	65	51	48	73	76	8	22	28	6	20	8	7	5	3
24	1	1,14	65	0	1	56	43	86	24	63	46	51	70	98	50	2	68	42	25	63	23	44	36	1
24	1	1,06	51	0	0	88	50	80	68	49	47	67	60	95	39	41	31	49	21	30	14	3	23	1
24	1	1,07	10	0	1	40	71	21	87	45	95	44	61	64	73	55	28	50	1	66	34	10	90	1
24	2	0,989999999999995	27	0	1	72	62	73	59	67	76	93	72	68	75	27	10	24	22	18	16	5	19	3
24	2	0,43	45	0	1	61	68	70	51	66	68	46	77	49	58	46	30	29	23	18	38	27	33	2
24	1	2,19	75	0	1	51	58	40	44	65	62	76	82	92	49	75	50	21	80	12	48	69	8	1
24	2	1,77	49	0	1	30	30	24	18	22	35	5	15	22	24	28	43	18	28	34	40	13	18	2
24	3	1,92999999999999	68	0	1	65	70	72	69	74	79	68	75	78	56	20	18	20	7	3	34	10	18	3
24	2	0,450000000000003	42	0	1	61	68	60	64	69	75	66	77	56	75	65	80	58	59	41	77	82	45	2
24	2	0,509999999999998	59	0	1	28	45	35	46	38	45	47	52	52	44	33	41	41	34	21	37	39	36	3
24	1	2,66	56	0	1	55	45	56	75	75	18	67	60	39	46	25	12	3	0	73	19	15	18	1
24	1	2,17999999999999	60	0	1	56	31	89	36	41	14	46	56	35	48	32	16	19	63	39	49	80	28	1
25	3	0	40	0	1	87	81	91	81	90	82	75	86	75	90	20	9	8	27	0	28	18	12	3
25	3	0,55	36	0	1	60	54	43	65	51	54	63	60	53	59	14	25	29	23	31	20	10	35	3
25	3	0,55	31	0	1	69	51	65	59	61	45	69	55	48	53	25	25	12	18	19	22	12	12	3
25	3	0,55	40	0	1	55	63	54	62	53	61	58	65	60	63	13	5	0	23	17	15	14	8	3
25	3	0,96	57	0	0	72	78	51	73	74	78	73	68	70	59	18	12	13	7	36	20	9	17	3
25	3	0,53	28	0	1	47	39	53	51	49	48	51	40	48	43	36	33	35	37	31	52	34	30	3
25	1	1,91	67	0	1	63	50	48	58	57	35	66	39	29	66	1	19	17	49	45	31	19	31	1
25	1	3,5	62	0	1	40	42	56	57	56	56	83	40	56	26	47	45	39	57	76	51	47	31	1
25	1	1,46	30	0	1	20	35	58	73	72	48	36	11	67	34	48	31	12	17	23	45	46	51	1
25	1	0,950000000000001	21	0	1	55	74	60	64	38	34	78	70	36	46	18	33	22	49	33	83	64	33	1
25	1	1,13	56	0	1	37	29	73	16	79	40	62	29	28	35	50	56	40	58	31	68	54	15	1
25	1	0,6	71	0	1	58	64	23	6	62	53	79	38	53	39	59	97	76	61	74	50	65	67	1
25	1	0,52	64	0	1	70	64	36	29	34	89	73	31	46	33	18	67	65	27	17	44	14	27	1
25	1	2,45	90	0	1	78	86	76	62	45	96	69	57	41	65	21	3	38	10	36	32	36	26	1
25	1	0,56	40	0	1	60	50	35	22	32	61	64	25	60	60	28	49	46	58	46	69	74	85	1
25	1	2,01	69	0	1	5	45	45	48	30	45	50	33	49	35	7	54	18	36	4	28	38	37	1
25	1	0,489999999999998	43	0	0	55	87	39	28	17	83	69	89	80	50	46	56	82	53	63	74	80	57	1
25	1	0,530000000000001	36	0	0	63	57	64	35	15	76	70	77	27	28	71	13	25	47	25	44	59	40	1
25	1	0,940000000000001	46	0	0	55	53	90	94	50	78	70	79	24	48	56	36	8	19	30	31	5	55	1
25	1	1,67	47	0	1	74	66	74	74	67	78	93	71	64	70	27	25	16	71	18	47	41	29	1
25	1	4,22	64	0	1	47	53	39	51	73	73	83	42	50	89	8	35	40	42	36	42	45	35	1
25	1	0,899999999999999	40	0	1	73	42	51	50	66	50	91	90	66	80	87	60	17	88	7	33	81	33	1
25	1	1,03	34	0	0	43	37	28	67	23	43	51	84	32	48	6	49	21	26	26	26	59	14	1
25	1	3,3	57	0	1	59	59	35	60	10	43	41	64	43	72	12	12	27	27	59	21	22	36	1
25	1	1,1	34	0	1	42	26	38	37	24	11	65	42	15	32	17	52	48	40	70	53	20	77	1
25	1	1,51	51	0	1	96	68	17	96	37	77	90	59	59	72	53	46	41	77	48	36	36	100	1
25	1	0,590000000000003	11	0	1	80	58	100	34	64	35	59	84	44	72	42	23	22	72	12	28	11	14	1
25	1	2,59	56	0	1	5	11	23	1	10	17	5	28	6	35	70	87	59	99	52	93	65	58	1
25	1	0,980000000000004	78	0	0	24	39	45	39	62	33	28	20	23	57	63	53	69	62	34	35	76	54	1
25	1	0,579999999999998	52	0	1	63	55	53	24	70	75	53	66	45	56	53	36	45	67	55	47	66	37	1
25	1	1,1	74	0	0	27	81	37	49	63	61	16	42	31	44	55	62	61	55	62	35	70	20	1
25	1	0,869999999999997	30	0	1	0	63	79	34	30	45	55	56	51	60	77	49	12	50	25	45	77	49	1
25	1	1,04	48	0	0	50	26	34	44	29	93	17	67	46	75	60	68	50	45	46	48	49	70	1
25	1	1,05	47	0	0	67	55	64	25	82	71	49	63	79	55	38	36	15	75	20	73	84	23	1
25	1	6,99	67	0	0	34	41	61	7	31	37	32	59	32	46	75	80	25	65	54	58	40	20	1
25	1	2,38	41	0	1	82	88	51	56	66	82	59	65	73	59	4	55	71	17	17	35	19	27	1
25	1	1,59	77	0	0	12	23	14	96	30	34	39	41	44	35	1	38	56	5	98	37	14	83	1
25	1	2,9	47	0	1	35	27	39	42	29	46	27	33	42	58	23	49	53	48	65	39	57	40	1
25	1	1,07	18	0	0	44	43	68	53	57	37	13	38	47	53	6	24	30	22	9	36	8	40	1
25	1	0,460000000000001	34	0	1	79	91	61	21	50	45	71	84	72	61	60	35	13	61	51	39	80	48	1
26	1	0	38	0	1	6	40	24	44	24	27	41	21	10	50	27	52	33	25	48	25	34	41	1
26	1	4,04	56	0	1	26	48	24	26	40	22	35	9	8	40	61	64	62	72	39	56	53	57	1
26	1	0,43	31	0	1	60	52	84	60	21	64	81	59	65	71	28	11	22	68	56	9	19	8	1
26	1	3,21	45	0	0	32	61	59	22	37	24	27	30	29	34	55	43	27	38	25	52	38	17	1
26	1	0,409999999999999	34	0	0	45	36	67	13	33	41	74	58	17	46	55	22	43	76	40	75	44	35	1
26	1	0,550000000000001	51	0	1	44	45	20	95	41	55	51	27	45	62	46	67	73	41	53	41	51	47	1
26	1	1,42	23	0	0	56	41	42	9	40	61	59	80	76	23	28	79	36	40	69	39	40	59	1
26	1	1,56	24	0	0	29	49	55	33	11	58	52	29	67	46	34	69	73	74	45	21	39	47	1
26	1	2,7	23	0	1	75	90	70	96	82	99	62	80	96	96	43	11	60	17	71	58	50	43	1
26	3	1,56	48	0	0	70	65	43	56	46	50	56	69	50	57	27	28	12	22	9	24	19	14	3
26	2	4,59	29	0	1	59	73	48	10	78	62	40	45	65	85	55	70	20	59	54	68	60	39	2
26	1	0,530000000000001	49	0	1	67	30	68	65	74	86	33	76	80	60	14	31	35	5	22	37	36	25	1
26	1	0,93	61	0	0	37	30	40	27	53	16	12	32	8	49	47	32	5	57	33	78	39	45	1
26	1	2,69	58	0	1	28	27	39	24	33	28	21	24	29	30	45	92	69	21	32	61	87	33	1
26	2	1,05	36	0	0	40	44	38	85	53	35	70	49	41	46	30	32	72	37	22	33	41	22	2
26	2	0,510000000000002	57	0	0	40	32	9	70	17	26	37	11	12	14	30	33	45	26	18	28	32	33	2
26	1	1,6	48	0	1	34	15	35	64	29	27	27	30	38	42	27	48	28	18	17	22	2	39	1
26	1	1,98	80	0	1	58	25	5	35	54	70	72	57	57	1	70	72	66	60	67	35	56	60	1
26	1	2,12	51	0	1	71	64	85	69	59	90	59	100	31	55	22	35	33	51	15	22	50	69	1
26	1	0,559999999999999	72	0	1	68	76	57	72	56	56	43	33	67	45	23	78	49	44	6	12	44	40	1
26	1	3,03999999999999	49	0	1	34	83	59	31	53	69	28	47	65	19	37	74	40	36	28	31	12	59	1
26	1	1,34999999999999	47	0	0	48	72	25	62	75	41	30	7	48	62	51	48	56	16	86	52	61	81	1
26	1	0,43	81	0	1	46	50	44	44	71	64	46	61	91	81	37	11	48	62	25	43	50	60	1
26	1	4,12	70	0	1	29	17	17	25	33	55	57	33	50	49	45	72	60	32	79	41	58	56	1
26	1	2,04	48	0	0	34	52	39	34	51	37	60	55	67	43	43	52	11	38	86	58	64	49	1
26	1	1,48	75	0	1	27	6	9	44	55	14	33	53	9	28	25	65	54	16	40	9	38	13	1
26	3	3,44	43	0	1	53	51	42	48	48	61	48	45	51	51	36	32	36	46	26	38	29	28	3
26	1	0,399999999999999	55	0	0	43	73	53	48	48	76	34	68	73	62	50	19	33	66	15	46	82	14	1
26	1	0,600000000000001	52	0	1	50	40	64	48	18	32	81	12	51	32	52	60	19	48	28	74	58	26	1
26	1	1,01	48	0	1	39	41	33	13	17	36	30	44	44	48	76	48	29	45	45	49	40	26	2
26	1	1,60999999999999	51	0	1	46	37	30	16	48	62	49	54	28	41	68	84	58	52	69	66	51	17	1
26	1	0,479999999999997	31	0	1	63	67	80	69	95	70	86	68	76	77	26	12	32	24	52	12	6	81	1
26	2	1	62	0	1	39	48	34	20	30	35	10	11	40	43	79	73	18	60	61	84	79	70	2
26	2	0,520000000000003	62	0	1	60	60	51	80	52	56	94	42	46	35	39	56	59	54	43	45	50	48	2
26	1	1,35	67	0	1	41	31	25	29	53	74	59	17	36	56	48	63	37	63	48	28	23	25	1
26	1	0,509999999999998	43	0	0	33	14	49	35	37	28	26	25	30	16	39	57	55	37	29	39	64	68	1
26	1	0,5	71	0	1	54	20	30	37	90	11	59	17	46	66	39	11	34	52	42	31	60	67	1
26	1	1,42	44	0	1	93	63	73	35	68	75	61	67	54	62	63	38	43	28	39	48	93	52	1
26	3	1	48	0	1	70	82	79	80	79	67	68	67	75	82	5	23	18	14	23	26	27	18	3
26	3	0,469999999999999	43	0	1	92	84	82	70	92	70	74	84	76	81	12	1	4	11	12	0	11	18	3
27	1	0	47	0	1	48	47	57	74	50	56	17	44	40	40	40	69	36	43	66	6	27	85	1
27	1	0,51	37	0	1	33	47	40	19	60	28	27	43	45	11	32	68	36	80	49	68	52	37	1
27	1	2,58	76	0	1	84	69	59	79	60	55	69	64	65	54	52	41	44	23	68	17	75	58	1
27	1	0,41	73	0	0	33	48	41	57	22	30	49	40	29	46	47	70	52	16	52	6	41	62	1
27	1	0,42	45	0	0	54	42	16	31	49	16	23	47	43	30	76	19	25	33	26	39	23	54	1
27	1	5,24	25	0	1	65	56	31	9	65	61	92	46	58	55	49	40	53	39	24	32	50	68	1
27	1	1,05	56	0	1	30	45	13	46	21	9	39	11	37	46	25	91	84	28	74	60	34	92	1
27	1	0,529999999999999	82	0	0	60	76	67	22	86	41	60	14	49	37	66	43	31	56	34	28	88	29	1
27	1	1,31	21	0	1	65	31	49	58	62	49	63	26	55	44	14	10	43	36	40	39	19	13	1
27	1	0,470000000000001	34	0	1	71	57	48	61	66	47	65	56	43	47	32	43	34	18	55	42	43	56	1
27	1	2	32	0	0	38	45	59	56	48	39	27	21	35	13	28	32	14	35	54	56	14	15	1
27	1	3,43	55	0	1	71	19	38	37	34	66	67	52	64	43	48	84	50	40	77	39	53	59	1
27	1	0,959999999999997	18	0	1	69	38	69	25	43	72	46	60	58	47	76	61	17	70	11	53	88	13	1
27	1	0,399999999999999	21	0	1	51	57	99	55	38	59	40	33	38	22	71	45	24	52	4	41	90	15	1
27	1	0,41	52	0	1	81	61	85	16	61	78	79	70	85	62	78	26	29	77	32	35	98	43	1
27	1	1,6	48	0	1	47	38	26	44	72	73	44	77	31	82	28	39	27	19	51	41	31	25	1
27	1	6,95	59	0	0	31	24	39	42	48	71	37	43	62	63	44	58	75	53	80	35	22	84	1
27	1	0,59	70	0	0	61	67	7	71	88	49	54	84	54	60	31	50	80	70	14	42	43	52	1
27	1	0,489999999999998	65	0	0	78	62	57	70	75	96	94	82	56	57	33	51	81	45	92	45	37	39	1
27	1	2,16	49	0	0	64	33	87	29	71	61	41	52	76	52	68	92	44	62	42	63	41	50	1
